8	2	0	200	ode45	24	1000
8	3	0	200	ode45	24	1000
8	4	0	200	ode45	24	1000
8	5	0	200	ode45	24	1000
8	6	0	200	ode45	24	1000
8	7	0	200	ode45	24	1000
8	8	0	200	ode45	24	1000
8	9	0	200	ode45	24	1000
8	10	0	200	ode45	24	1000
9	1	0	200	ode45	24	1000
9	2	0	200	ode45	24	1000
9	3	0	200	ode45	24	1000
9	4	0	200	ode45	24	1000
9	5	0	200	ode45	24	1000
9	6	0	200	ode45	24	1000
9	7	0	200	ode45	24	1000
9	8	0	200	ode45	24	1000
9	9	0	200	ode45	24	1000
9	10	0	200	ode45	24	1000
9	1	0	200	ode45	24	1000
10	2	0	200	ode45	24	1000
10	3	0	200	ode45	24	1000
10	4	0	200	ode45	24	1000
10	5	0	200	ode45	24	1000
10	6	0	200	ode45	24	1000
10	7	0	200	ode45	24	1000
10	8	0	200	ode45	24	1000
10	9	0	200	ode45	24	1000
10	10	0	200	ode45	24	1000
11	1	0	200	ode45	24	1000
11	2	0	200	ode45	24	1000
11	3	0	200	ode45	24	1000
11	4	0	200	ode45	24	1000
11	5	0	200	ode45	24	1000
11	6	0	200	ode45	24	1000
11	7	0	200	ode45	24	1000
11	8	0	200	ode45	24	1000
11	9	0	200	ode45	24	1000
11	10	0	200	ode45	24	1000
12	1	0	200	ode45	24	1000
12	2	0	200	ode45	24	1000
12	3	0	200	ode45	24	1000
12	4	0	200	ode45	24	1000
12	5	0	200	ode45	24	1000
12	6	0	200	ode45	24	1000
12	7	0	200	ode45	24	1000
12	8	0	200	ode45	24	1000
12	9	0	200	ode45	24	1000
12	10	0	200	ode45	24	1000
13	1	0	200	ode45	24	1000
13	2	0	200	ode45	24	1000
13	3	0	200	ode45	24	1000
13	4	0	200	ode45	24	1000
13	5	0	200	ode45	24	1000
13	6	0	200	ode45	24	1000
13	7	0	200	ode45	24	1000
13	8	0	200	ode45	24	1000
13	9	0	200	ode45	24	1000
13	10	0	200	ode45	24	1000
14	1	0	200	ode45	24	1000
14	2	0	200	ode45	24	1000
14	3	0	200	ode45	24	1000
14	4	0	200	ode45	24	1000
14	5	0	200	ode45	24	1000
14	6	0	200	ode45	24	1000
14	7	0	200	ode45	24	1000
14	8	0	200	ode45	24	1000
14	9	0	200	ode45	24	1000
14	10	0	200	ode45	24	1000
15	1	0	200	ode45	24	1000
15	2	0	200	ode45	24	1000
15	3	0	200	ode45	24	1000
15	4	0	200	ode45	24	1000
15	5	0	200	ode45	24	1000
15	6	0	200	ode45	24	1000
15	7	0	200	ode45	24	1000
15	8	0	200	ode45	24	1000
15	9	0	200	ode45	24	1000
15	10	0	200	ode45	24	1000
16	1	0	200	ode45	24	1000
16	2	0	200	ode45	24	1000
16	3	0	200	ode45	24	1000
16	4	0	200	ode45	24	1000
16	5	0	200	ode45	24	1000
16	6	0	200	ode45	24	1000
16	7	0	200	ode45	24	1000
16	8	0	200	ode45	24	1000
16	9	0	200	ode45	24	1000
16	10	0	200	ode45	24	1000
17	1	0	200	ode45	24	1000
17	2	0	200	ode45	24	1000
17	3	0	200	ode45	24	1000
17	4	0	200	ode45	24	1000
17	5	0	200	ode45	24	1000
17	6	0	200	ode45	24	1000
17	7	0	200	ode45	24	1000
17	8	0	200	ode45	24	1000
17	9	0	200	ode45	24	1000
17	10	0	200	ode45	24	1000
18	1	0	200	ode45	24	1000
18	2	0	200	ode45	24	1000
18	3	0	200	ode45	24	1000
18	4	0	200	ode45	24	1000
18	5	0	200	ode45	24	1000
18	6	0	200	ode45	24	1000
18	7	0	200	ode45	24	1000
18	8	0	200	ode45	24	1000
18	9	0	200	ode45	24	1000
18	10	0	200	ode45	24	1000
1	21	0	200	ode45	24	1000
1	22	0	200	ode45	24	1000
1	23	0	200	ode45	24	1000
1	24	0	200	ode45	24	1000
1	25	0	200	ode45	24	1000
1	26	0	200	ode45	24	1000
1	27	0	200	ode45	24	1000
1	28	0	200	ode45	24	1000
1	29	0	200	ode45	24	1000
1	30	0	200	ode45	24	1000
2	21	0	200	ode45	24	1000
2	22	0	200	ode45	24	1000
2	23	0	200	ode45	24	1000
2	24	0	200	ode45	24	1000
2	25	0	200	ode45	24	1000
2	26	0	200	ode45	24	1000
2	27	0	200	ode45	24	1000
2	28	0	200	ode45	24	1000
2	29	0	200	ode45	24	1000
2	30	0	200	ode45	24	1000
3	21	0	200	ode45	24	1000
3	22	0	200	ode45	24	1000
3	23	0	200	ode45	24	1000
3	24	0	200	ode45	24	1000
3	25	0	200	ode45	24	1000
3	26	0	200	ode45	24	1000
3	27	0	200	ode45	24	1000
3	28	0	200	ode45	24	1000
3	29	0	200	ode45	24	1000
3	30	0	200	ode45	24	1000
4	21	0	200	ode45	24	1000
4	22	0	200	ode45	24	1000
4	23	0	200	ode45	24	1000
4	24	0	200	ode45	24	1000
4	25	0	200	ode45	24	1000
4	26	0	200	ode45	24	1000
4	27	0	200	ode45	24	1000
4	28	0	200	ode45	24	1000
4	29	0	200	ode45	24	1000
4	30	0	200	ode45	24	1000
5	21	0	200	ode45	24	1000
5	22	0	200	ode45	24	1000
5	23	0	200	ode45	24	1000
5	24	0	200	ode45	24	1000
5	25	0	200	ode45	24	1000
5	26	0	200	ode45	24	1000
5	27	0	200	ode45	24	1000
5	28	0	200	ode45	24	1000
5	29	0	200	ode45	24	1000
5	30	0	200	ode45	24	1000
6	21	0	200	ode45	24	1000
6	22	0	200	ode45	24	1000
6	23	0	200	ode45	24	1000
6	24	0	200	ode45	24	1000
6	25	0	200	ode45	24	1000
6	26	0	200	ode45	24	1000
6	27	0	200	ode45	24	1000
6	28	0	200	ode45	24	1000
6	29	0	200	ode45	24	1000
6	30	0	200	ode45	24	1000
7	21	0	200	ode45	24	1000
7	22	0	200	ode45	24	1000
7	23	0	200	ode45	24	1000
7	24	0	200	ode45	24	1000
7	25	0	200	ode45	24	1000
7	26	0	200	ode45	24	1000
7	27	0	200	ode45	24	1000
7	28	0	200	ode45	24	1000
7	29	0	200	ode45	24	1000
7	30	0	200	ode45	24	1000
8	21	0	200	ode45	24	1000
8	22	0	200	ode45	24	1000
8	23	0	200	ode45	24	1000
8	24	0	200	ode45	24	1000
8	25	0	200	ode45	24	1000
8	26	0	200	ode45	24	1000
8	27	0	200	ode45	24	1000
8	28	0	200	ode45	24	1000
8	29	0	200	ode45	24	1000
8	30	0	200	ode45	24	1000
9	21	0	200	ode45	24	1000
9	22	0	200	ode45	24	1000
9	23	0	200	ode45	24	1000
9	24	0	200	ode45	24	1000
9	25	0	200	ode45	24	1000
9	26	0	200	ode45	24	1000
9	27	0	200	ode45	24	1000
9	28	0	200	ode45	24	1000
9	29	0	200	ode45	24	1000
9	30	0	200	ode45	24	1000
9	21	0	200	ode45	24	1000
10	22	0	200	ode45	24	1000
10	23	0	200	ode45	24	1000
10	24	0	200	ode45	24	1000
10	25	0	200	ode45	24	1000
10	26	0	200	ode45	24	1000
10	27	0	200	ode45	24	1000
10	28	0	200	ode45	24	1000
10	29	0	200	ode45	24	1000
10	30	0	200	ode45	24	1000
11	21	0	200	ode45	24	1000
11	22	0	200	ode45	24	1000
11	23	0	200	ode45	24	1000
11	24	0	200	ode45	24	1000
11	25	0	200	ode45	24	1000
11	26	0	200	ode45	24	1000
11	27	0	200	ode45	24	1000
11	28	0	200	ode45	24	1000
11	29	0	200	ode45	24	1000
11	30	0	200	ode45	24	1000
12	21	0	200	ode45	24	1000
12	22	0	200	ode45	24	1000
12	23	0	200	ode45	24	1000
12	24	0	200	ode45	24	1000
12	25	0	200	ode45	24	1000
12	26	0	200	ode45	24	1000
12	27	0	200	ode45	24	1000
12	28	0	200	ode45	24	1000
12	29	0	200	ode45	24	1000
12	30	0	200	ode45	24	1000
13	21	0	200	ode45	24	1000
13	22	0	200	ode45	24	1000
13	23	0	200	ode45	24	1000
13	24	0	200	ode45	24	1000
13	25	0	200	ode45	24	1000
13	26	0	200	ode45	24	1000
13	27	0	200	ode45	24	1000
13	28	0	200	ode45	24	1000
13	29	0	200	ode45	24	1000
13	30	0	200	ode45	24	1000
14	21	0	200	ode45	24	1000
14	22	0	200	ode45	24	1000
14	23	0	200	ode45	24	1000
14	24	0	200	ode45	24	1000
14	25	0	200	ode45	24	1000
14	26	0	200	ode45	24	1000
14	27	0	200	ode45	24	1000
14	28	0	200	ode45	24	1000
14	29	0	200	ode45	24	1000
14	30	0	200	ode45	24	1000
15	21	0	200	ode45	24	1000
15	22	0	200	ode45	24	1000
15	23	0	200	ode45	24	1000
15	24	0	200	ode45	24	1000
15	25	0	200	ode45	24	1000
15	26	0	200	ode45	24	1000
15	27	0	200	ode45	24	1000
15	28	0	200	ode45	24	1000
15	29	0	200	ode45	24	1000
15	30	0	200	ode45	24	1000
16	21	0	200	ode45	24	1000
16	22	0	200	ode45	24	1000
16	23	0	200	ode45	24	1000
16	24	0	200	ode45	24	1000
16	25	0	200	ode45	24	1000
16	26	0	200	ode45	24	1000
16	27	0	200	ode45	24	1000
16	28	0	200	ode45	24	1000
16	29	0	200	ode45	24	1000
16	30	0	200	ode45	24	1000
17	21	0	200	ode45	24	1000
17	22	0	200	ode45	24	1000
17	23	0	200	ode45	24	1000
17	24	0	200	ode45	24	1000
17	25	0	200	ode45	24	1000
17	26	0	200	ode45	24	1000
17	27	0	200	ode45	24	1000
17	28	0	200	ode45	24	1000
17	29	0	200	ode45	24	1000
17	30	0	200	ode45	24	1000
18	21	0	200	ode45	24	1000
18	22	0	200	ode45	24	1000
18	23	0	200	ode45	24	1000
18	24	0	200	ode45	24	1000
18	25	0	200	ode45	24	1000
18	26	0	200	ode45	24	1000
18	27	0	200	ode45	24	1000
18	28	0	200	ode45	24	1000
18	29	0	200	ode45	24	1000
18	30	0	200	ode45	24	1000
1	31	0	200	ode45	24	1000
1	32	0	200	ode45	24	1000
1	33	0	200	ode45	24	1000
1	34	0	200	ode45	24	1000
1	35	0	200	ode45	24	1000
1	36	0	200	ode45	24	1000
1	37	0	200	ode45	24	1000
1	38	0	200	ode45	24	1000
1	39	0	200	ode45	24	1000
1	40	0	200	ode45	24	1000
2	31	0	200	ode45	24	1000
2	32	0	200	ode45	24	1000
2	33	0	200	ode45	24	1000
2	34	0	200	ode45	24	1000
2	35	0	200	ode45	24	1000
2	36	0	200	ode45	24	1000
2	37	0	200	ode45	24	1000
2	38	0	200	ode45	24	1000
2	39	0	200	ode45	24	1000
2	40	0	200	ode45	24	1000
3	31	0	200	ode45	24	1000
3	32	0	200	ode45	24	1000
3	33	0	200	ode45	24	1000
3	34	0	200	ode45	24	1000
3	35	0	200	ode45	24	1000
3	36	0	200	ode45	24	1000
3	37	0	200	ode45	24	1000
3	38	0	200	ode45	24	1000
3	39	0	200	ode45	24	1000
3	40	0	200	ode45	24	1000
4	31	0	200	ode45	24	1000
4	32	0	200	ode45	24	1000
4	33	0	200	ode45	24	1000
4	34	0	200	ode45	24	1000
4	35	0	200	ode45	24	1000
4	36	0	200	ode45	24	1000
4	37	0	200	ode45	24	1000
4	38	0	200	ode45	24	1000
4	39	0	200	ode45	24	1000
4	40	0	200	ode45	24	1000
5	31	0	200	ode45	24	1000
5	32	0	200	ode45	24	1000
5	33	0	200	ode45	24	1000
5	34	0	200	ode45	24	1000
5	35	0	200	ode45	24	1000
5	36	0	200	ode45	24	1000
5	37	0	200	ode45	24	1000
5	38	0	200	ode45	24	1000
5	39	0	200	ode45	24	1000
5	40	0	200	ode45	24	1000
6	31	0	200	ode45	24	1000
6	32	0	200	ode45	24	1000
6	33	0	200	ode45	24	1000
6	34	0	200	ode45	24	1000
6	35	0	200	ode45	24	1000
6	36	0	200	ode45	24	1000
6	37	0	200	ode45	24	1000
6	38	0	200	ode45	24	1000
6	39	0	200	ode45	24	1000
6	40	0	200	ode45	24	1000
7	31	0	200	ode45	24	1000
7	32	0	200	ode45	24	1000
7	33	0	200	ode45	24	1000
7	34	0	200	ode45	24	1000
7	35	0	200	ode45	24	1000
7	36	0	200	ode45	24	1000
7	37	0	200	ode45	24	1000
7	38	0	200	ode45	24	1000
7	39	0	200	ode45	24	1000
7	40	0	200	ode45	24	1000
8	31	0	200	ode45	24	1000
8	32	0	200	ode45	24	1000
8	33	0	200	ode45	24	1000
8	34	0	200	ode45	24	1000
8	35	0	200	ode45	24	1000
8	36	0	200	ode45	24	1000
8	37	0	200	ode45	24	1000
8	38	0	200	ode45	24	1000
8	39	0	200	ode45	24	1000
8	40	0	200	ode45	24	1000
9	31	0	200	ode45	24	1000
9	32	0	200	ode45	24	1000
9	33	0	200	ode45	24	1000
9	34	0	200	ode45	24	1000
9	35	0	200	ode45	24	1000
9	36	0	200	ode45	24	1000
9	37	0	200	ode45	24	1000
9	38	0	200	ode45	24	1000
9	39	0	200	ode45	24	1000
9	40	0	200	ode45	24	1000
9	31	0	200	ode45	24	1000
10	32	0	200	ode45	24	1000
10	33	0	200	ode45	24	1000
10	34	0	200	ode45	24	1000
10	35	0	200	ode45	24	1000
10	36	0	200	ode45	24	1000
10	37	0	200	ode45	24	1000
10	38	0	200	ode45	24	1000
10	39	0	200	ode45	24	1000
10	40	0	200	ode45	24	1000
11	31	0	200	ode45	24	1000
11	32	0	200	ode45	24	1000
11	33	0	200	ode45	24	1000
11	34	0	200	ode45	24	1000
11	35	0	200	ode45	24	1000
11	36	0	200	ode45	24	1000
11	37	0	200	ode45	24	1000
11	38	0	200	ode45	24	1000
11	39	0	200	ode45	24	1000
11	40	0	200	ode45	24	1000
12	31	0	200	ode45	24	1000
12	32	0	200	ode45	24	1000
12	33	0	200	ode45	24	1000
12	34	0	200	ode45	24	1000
12	35	0	200	ode45	24	1000
12	36	0	200	ode45	24	1000
12	37	0	200	ode45	24	1000
12	38	0	200	ode45	24	1000
12	39	0	200	ode45	24	1000
12	40	0	200	ode45	24	1000
13	31	0	200	ode45	24	1000
13	32	0	200	ode45	24	1000
13	33	0	200	ode45	24	1000
13	34	0	200	ode45	24	1000
13	35	0	200	ode45	24	1000
13	36	0	200	ode45	24	1000
13	37	0	200	ode45	24	1000
13	38	0	200	ode45	24	1000
13	39	0	200	ode45	24	1000
13	40	0	200	ode45	24	1000
14	31	0	200	ode45	24	1000
14	32	0	200	ode45	24	1000
14	33	0	200	ode45	24	1000
14	34	0	200	ode45	24	1000
14	35	0	200	ode45	24	1000
14	36	0	200	ode45	24	1000
14	37	0	200	ode45	24	1000
14	38	0	200	ode45	24	1000
14	39	0	200	ode45	24	1000
14	40	0	200	ode45	24	1000
15	31	0	200	ode45	24	1000
15	32	0	200	ode45	24	1000
15	33	0	200	ode45	24	1000
15	34	0	200	ode45	24	1000
15	35	0	200	ode45	24	1000
15	36	0	200	ode45	24	1000
15	37	0	200	ode45	24	1000
15	38	0	200	ode45	24	1000
15	39	0	200	ode45	24	1000
15	40	0	200	ode45	24	1000
16	31	0	200	ode45	24	1000
16	32	0	200	ode45	24	1000
16	33	0	200	ode45	24	1000
16	34	0	200	ode45	24	1000
16	35	0	200	ode45	24	1000
16	36	0	200	ode45	24	1000
16	37	0	200	ode45	24	1000
16	38	0	200	ode45	24	1000
16	39	0	200	ode45	24	1000
16	40	0	200	ode45	24	1000
17	31	0	200	ode45	24	1000
17	32	0	200	ode45	24	1000
17	33	0	200	ode45	24	1000
17	34	0	200	ode45	24	1000
17	35	0	200	ode45	24	1000
17	36	0	200	ode45	24	1000
17	37	0	200	ode45	24	1000
17	38	0	200	ode45	24	1000
17	39	0	200	ode45	24	1000
17	40	0	200	ode45	24	1000
18	31	0	200	ode45	24	1000
18	32	0	200	ode45	24	1000
18	33	0	200	ode45	24	1000
18	34	0	200	ode45	24	1000
18	35	0	200	ode45	24	1000
18	36	0	200	ode45	24	1000
18	37	0	200	ode45	24	1000
18	38	0	200	ode45	24	1000
18	39	0	200	ode45	24	1000
18	40	0	200	ode45	24	1000
13	1	0	200	ode45	24	1000
13	2	0	200	ode45	24	1000
13	3	0	200	ode45	24	1000
13	4	0	200	ode45	24	1000
13	5	0	200	ode45	24	1000
13	6	0	200	ode45	24	1000
13	7	0	200	ode45	24	1000
13	8	0	200	ode45	24	1000
13	9	0	200	ode45	24	1000
13	10	0	200	ode45	24	1000
13	11	0	200	ode45	24	1000
13	12	0	200	ode45	24	1000
13	13	0	200	ode45	24	1000
13	14	0	200	ode45	24	1000
13	15	0	200	ode45	24	1000
13	16	0	200	ode45	24	1000
13	17	0	200	ode45	24	1000
13	18	0	200	ode45	24	1000
13	19	0	200	ode45	24	1000
13	20	0	200	ode45	24	1000
13	21	0	200	ode45	24	1000
13	22	0	200	ode45	24	1000
13	23	0	200	ode45	24	1000
13	24	0	200	ode45	24	1000
13	25	0	200	ode45	24	1000
13	26	0	200	ode45	24	1000
13	27	0	200	ode45	24	1000
13	28	0	200	ode45	24	1000
13	29	0	200	ode45	24	1000
13	30	0	200	ode45	24	1000
13	31	0	200	ode45	24	1000
13	32	0	200	ode45	24	1000
13	33	0	200	ode45	24	1000
13	34	0	200	ode45	24	1000
13	35	0	200	ode45	24	1000
13	36	0	200	ode45	24	1000
13	37	0	200	ode45	24	1000
13	38	0	200	ode45	24	1000
13	39	0	200	ode45	24	1000
13	40	0	200	ode45	24	1000
13	41	0	200	ode45	24	1000
13	42	0	200	ode45	24	1000
13	43	0	200	ode45	24	1000
13	44	0	200	ode45	24	1000
13	45	0	200	ode45	24	1000
13	46	0	200	ode45	24	1000
13	47	0	200	ode45	24	1000
13	48	0	200	ode45	24	1000
13	49	0	200	ode45	24	1000
13	50	0	200	ode45	24	1000
14	1	0	200	ode45	24	1000
14	2	0	200	ode45	24	1000
14	3	0	200	ode45	24	1000
14	4	0	200	ode45	24	1000
14	5	0	200	ode45	24	1000
14	6	0	200	ode45	24	1000
14	7	0	200	ode45	24	1000
14	8	0	200	ode45	24	1000
14	9	0	200	ode45	24	1000
14	10	0	200	ode45	24	1000
14	11	0	200	ode45	24	1000
14	12	0	200	ode45	24	1000
14	13	0	200	ode45	24	1000
14	14	0	200	ode45	24	1000
14	15	0	200	ode45	24	1000
14	16	0	200	ode45	24	1000
14	17	0	200	ode45	24	1000
14	18	0	200	ode45	24	1000
14	19	0	200	ode45	24	1000
14	20	0	200	ode45	24	1000
14	21	0	200	ode45	24	1000
14	22	0	200	ode45	24	1000
14	23	0	200	ode45	24	1000
14	24	0	200	ode45	24	1000
14	25	0	200	ode45	24	1000
14	26	0	200	ode45	24	1000
14	27	0	200	ode45	24	1000
14	28	0	200	ode45	24	1000
14	29	0	200	ode45	24	1000
14	30	0	200	ode45	24	1000
14	31	0	200	ode45	24	1000
14	32	0	200	ode45	24	1000
14	33	0	200	ode45	24	1000
14	34	0	200	ode45	24	1000
14	35	0	200	ode45	24	1000
14	36	0	200	ode45	24	1000
14	37	0	200	ode45	24	1000
14	38	0	200	ode45	24	1000
14	39	0	200	ode45	24	1000
14	40	0	200	ode45	24	1000
14	41	0	200	ode45	24	1000
14	42	0	200	ode45	24	1000
14	43	0	200	ode45	24	1000
14	44	0	200	ode45	24	1000
14	45	0	200	ode45	24	1000
14	46	0	200	ode45	24	1000
14	47	0	200	ode45	24	1000
14	48	0	200	ode45	24	1000
14	49	0	200	ode45	24	1000
14	50	0	200	ode45	24	1000
